85,1,1.403,0.2331,610,120.211,30.21
93,1,1.699,0.2435,610,120.348,30.3058
64,1,1.327,0.134,610,120.127,30.2456
70,1,1.446,0.3018,610,120.19,30.2692
71,1,1.4,0.2056,610,120.157,30.2897
100,1,1.65,0.4575,610,120.301,30.4183
76,1,1.476,0.4677,610,120.27,30.1819
62,1,1.22,0.2742,610,120.088,30.1808
59,1,0.8285,0.4226,610,119.7183,30.2366
57,1,1.04,0.3948,610,119.6942,30.2311
33,1,0.478,0.3587,628,120.211,30.21
29,1,0.5275,0.2109,628,120.063,30.2747
27,1,0.4895,0.1297,628,120.127,30.2456
28,1,0.588,0.2389,628,120.19,30.2692
30,1,0.615,0.2744,628,120.157,30.2897
34,1,0.669,0.4095,628,120.12,30.3119
23,1,0.447,0.3646,628,120.088,30.1808
26,1,0.418,0.3311,628,119.7183,30.2366
26,1,0.419,0.3402,628,119.6942,30.2311
23,1,0.378,0.317,628,119.954,30.054
37,1,0.334,0.2087,633,120.348,30.3058
31,1,0.262,0.1551,633,120.19,30.2692
34,1,0.3,0.1265,633,120.157,30.2897
44,1,0.468,0.1813,634,120.19,30.2692
50,1,0.545,0.2712,634,120.157,30.2897
37,1,0.644,0.412,1000,120.211,30.21
39,1,0.702,0.3239,1000,120.063,30.2747
47,1,0.723,0.556,1000,120.348,30.3058
39,1,0.3275,0.123,1000,120.127,30.2456
36,1,0.687,0.1975,1000,120.19,30.2692
39,1,0.63,0.0913,1000,120.157,30.2897
49,1,0.773,0.1891,1000,120.12,30.3119
45,1,0.761,0.2808,1000,120.301,30.4183
41,1,0.625,0.5692,1000,120.27,30.1819
30,1,0.524,0.3772,1000,120.088,30.1808
24,1,0.439,0.4418,1000,119.7183,30.2366
23,1,0.426,0.4628,1000,119.6942,30.2311
45,1,0.493,0.816,1001,120.063,30.2747
38,1,0.664,0.5017,1001,120.157,30.2897
49,1,0.7475,0.7514,1001,120.12,30.3119
37,1,0.6085,0.7864,1001,120.301,30.4183
36,1,0.226,0.4562,1001,119.7183,30.2366
34,1,0.222,0.4637,1001,119.6942,30.2311
54,1,0.448,0.3617,1053,119.7183,30.2366
49,1,0.445,0.4237,1053,119.6942,30.2311
40,1,0.635,0.4062,1354,120.063,30.2747
43,1,0.737,0.3036,1354,120.157,30.2897
39,1,0.795,0.513,1354,120.12,30.3119
41,1,0.678,0.457,1354,120.301,30.4183
42,1,0.773,0.5613,1354,120.27,30.1819
32,1,0.568,0.2272,1354,120.088,30.1808
28,1,0.343,0.302,1354,119.7183,30.2366
32,1,0.338,0.3088,1354,119.6942,30.2311
39,1,0.454,0.3248,1354,119.954,30.054
37,1,0.437,0.2943,1354,119.946,30.049
57,1,0.687,0.3148,1358,120.063,30.2747
54,1,0.811,0.389,1358,120.19,30.2692
64,1,0.989,0.2856,1358,120.157,30.2897
59,1,0.98,0.2891,1358,120.12,30.3119
58,1,0.975,0.3611,1358,120.301,30.4183
54,1,0.976,0.4787,1358,120.27,30.1819
55,1,0.745,0.3563,1358,120.088,30.1808
59,1,0.916,0.2685,1358,120.605,29.9919
46,1,0.41,0.9362,1358,119.946,30.049
31,1,0.537,0.0515,1380,120.211,30.21
31,1,0.664,0.3276,1380,120.063,30.2747
28,1,0.534,0.1974,1380,120.19,30.2692
38,1,0.528,0.2686,1380,120.157,30.2897
33,1,0.531,0.4529,1380,120.12,30.3119
36,1,0.69,0.2687,1380,120.301,30.4183
29,1,0.568,0.2238,1380,120.27,30.1819
36,1,0.491,0.1518,1380,120.088,30.1808
21,1,0.366,0.0521,1380,120.605,29.9919
23,1,0.404,0.0047,1380,120.576,30.007
32,1,0.342,0.472,1380,119.7183,30.2366
19,1,0.328,0.5424,1380,119.6942,30.2311
22,1,0.457,0.52,1386,120.301,30.4183
29,1,0.73,0.5791,1386,120.27,30.1819
24,1,0.532,0.4411,1386,120.598,30.0911
33,1,0.438,0.3138,1386,119.7183,30.2366
36,1,0.292,0.3425,1386,119.6942,30.2311
43,1,0.635,0.2562,1394,120.211,30.21
43,1,0.604,0.2708,1394,120.063,30.2747
37,1,0.714,0.1151,1394,120.19,30.2692
54,1,0.721,0.0893,1394,120.157,30.2897
53,1,0.788,0.1254,1394,120.12,30.3119
48,1,0.716,0.2418,1394,120.301,30.4183
32,1,0.66,0.2226,1394,120.27,30.1819
37,1,0.565,0.5574,1394,120.088,30.1808
45,1,0.627,0.1057,1394,120.605,29.9919
45,1,0.385,0.4367,1394,119.7183,30.2366
42,1,0.373,0.5392,1394,119.6942,30.2311
83,1,1.085,0.6351,1417,120.211,30.21
64,1,0.98,0.7671,1417,120.063,30.2747
74,1,1.1915,0.3811,1417,120.127,30.2456
65,1,0.784,0.5093,1417,120.19,30.2692
91,1,1.157,0.3779,1417,120.157,30.2897
75,1,1.121,0.6315,1417,120.12,30.3119
91,1,0.9635,1,1417,120.301,30.4183
96,1,1.145,0.8202,1417,120.27,30.1819
43,1,0.374,0.4999,1417,120.605,29.9919
60,1,0.627,0.8178,1417,119.7183,30.2366
66,1,0.555,0.8165,1417,119.6942,30.2311
76,1,0.658,0.9212,1417,119.954,30.054
83,1,0.647,0.998,1417,119.946,30.049
